tag	current_zh	ja	en	post_count
uchi_no_hime-sama_ga_ichiban_kawaii	我家公主最可爱	ウチの姫さまがいちばんカワイイ	Our Princess Is The Cutest	1852
uchi_no_musuko_wa_tabun_gay	我家的儿子可能喜欢男生	うちの息子はたぶんゲイ	I Think Our Son Is Gay	1
uchi_no_musume_no_tame_naraba_ore_wa_moshikashitara_maou_mo_taoseru_kamo_shirenai.	为了女儿，我说不定连魔王都能干掉。	うちの娘の為ならば、俺はもしかしたら魔王も倒せるかもしれない。	Uchi No Musume No Tame Naraba Ore Wa Moshikashitara Maou Mo Taoseru Kamo Shirenai.	75
uchi_no_shisho_wa_shippo_ga_nai	我家师傅没有尾巴	うちの師匠はしっぽがない	Uchi No Shisho Wa Shippo Ga Nai	66
uchouten_kazoku	有顶天家族	有頂天家族	Uchouten Kazoku	86
uchuu_eiyuu_monogatari	宇宙英雄物语	宇宙英雄物語	Uchuu Eiyuu Monogatari	15
uchuu_ken'etsu-kan	宇宙检阅官	宇宙検閲官	Uchuu Ken'etsu-kan	23
uchuu_kyoudai	宇宙兄弟	宇宙兄弟	Uchuu Kyoudai	109
uchuu_senkan_yamato	宇宙战舰大和号	宇宙戦艦ヤマト	Uchuu Senkan Yamato	1193
uefa_euros	UEFA欧州选手权	UEFA欧州選手権	UEFAEURO	68
uha_mikakuto	UHA味觉糖	UHA味覚糖	Uha Mikakuto	2
uhou_renka	雨芳恋歌	雨芳恋歌	Uhou Renka	37
ujin	羽人	羽人	Ujin	4
ukagaka	伪春菜	伺か	Ukagaka	556
ultra_kaijuu_gijinka_keikaku	奥特怪兽拟人计划	ウルトラ怪獣擬人化計画	Ultra Kaijuu Gijinka Keikaku	359
ultra_q	奥特Q	ウルトラQ	Ultra Q	26
ultra_series	奥特曼系列	ウルトラシリーズ	UltraSeries	3971
ultraman_(1st_series)	奥特曼	ウルトラマン	Ultraman	593
ultraman_(hero's_comics)	ULTRAMAN(漫画)	ULTRAMAN(漫画)	Ultraman (hero's Comics)	101
ultraman_80_(series)	爱迪奥特曼	ウルトラマン80	Ultraman 80	50
ultraman_ace_(series)	艾斯奥特曼	ウルトラマンエース	Ultraman Ace	89
ultraman_arc_(series)	亚刻奥特曼	ウルトラマンアーク	Ultraman Arc (Series)	140
ultraman_blazar_(series)	布莱泽奥特曼	ウルトラマンブレーザー	Ultraman Blazar	93
ultraman_cosmos_(series)	高斯奥特曼	ウルトラマンコスモス	Ultraman Cosmos	73
ultraman_decker_(series)	德凯奥特曼	ウルトラマンデッカー	Ultraman Decker	96
ultraman_dyna_(series)	戴拿奥特曼	ウルトラマンダイナ	Ultraman Dyna	106
ultraman_fusion_fight!	奥特曼融合激战	ウルトラマンフュージョンファイト!	Ultraman Fusion Fight!	52
ultraman_gaia_(series)	盖亚奥特曼	ウルトラマンガイア	Ultraman Gaia	227
ultraman_geed_(series)	捷德奥特曼	ウルトラマンジード	UltramanGeed	134
ultraman_ginga_(series)	银河奥特曼	ウルトラマンギンガ	Ultraman Ginga	53
ultraman_ginga_s	银河奥特曼S	ウルトラマンギンガS	Ultraman Ginga S	32
ultraman_leo_(series)	雷欧奥特曼	ウルトラマンレオ	Ultraman Leo	69
ultraman_mebius_(series)	梦比优斯奥特曼	ウルトラマンメビウス	Ultraman Mebius	110
ultraman_neos_(series)	奈欧斯奥特曼	ウルトラマンネオス	Ultraman Neos	16
ultraman_nexus_(series)	奈克赛斯奥特曼	ウルトラマンネクサス	Ultraman Nexus	162
ultraman_nice_(series)	纳伊斯奥特曼	ウルトラマンナイス	Ultraman Nice	6
ultraman_omega_(series)	奥美迦奥特曼	ウルトラマンオメガ	UltramanOmega	71
ultraman_orb_(series)	欧布奥特曼	ウルトラマンオーブ	Ultraman Orb	77
ultraman_r/b	罗布奥特曼	ウルトラマンR/B	UltramanR/B	65
ultraman_saga_(movie)	奥特曼传奇	ウルトラマンサーガ	Ultraman Saga	12
ultraman_taiga_(series)	泰迦奥特曼	ウルトラマンタイガ	Ultraman Taiga	97
ultraman_tarou_(series)	泰罗奥特曼	ウルトラマンタロウ	Ultraman Taro	108
ultraman_teo_(series)	提欧奥特曼	ウルトラマンテオ	UltramanTeo	43
ultraman_the_next_(movie)	奈克斯特奥特曼	ULTRAMAN THE NEXT	Ultraman The Next	19
ultraman_tiga_(series)	迪迦奥特曼	ウルトラマンティガ	Ultraman Tiga	269
ultraman_trigger_(series)	特利迦奥特曼	ウルトラマントリガー	Ultraman Trigger	132
ultraman_x_(series)	艾克斯奥特曼	ウルトラマンX	Ultraman X	41
ultraman_z_(series)	泽塔奥特曼	ウルトラマンZ	Ultraman Z	158
ultraman_zearth_(series)	哉阿斯奥特曼	ウルトラマンゼアス	Ultraman Zearth	23
ultraseven_(series)	赛文奥特曼	ウルトラセブン	Ultraseven	263
umamusume	闪耀！优俊少女	ウマ娘プリティーダービー	Umamusume	232232
umi_monogatari	海物语	海物語	Umi Monogatari	210
umihara_kawase	海腹川背	海腹川背	Umihara Kawase	120
umineko_no_naku_koro_ni	海猫鸣泣之时	うみねこのなく頃に	Umineko No Naku Koro Ni	12275
unconnected_marketeers	虹龙洞	東方虹龍洞	Unconnected Marketeers	699
undead_girl_murder_farce	不死少女的谋杀闹剧	アンデッドガール・マーダーファルス	Undead Girl Murder Farce	13
undefined_fantastic_object	东方星莲船	東方星蓮船	Undefined Fantastic Object	856
under_night_in-birth	夜下降生	アンダーナイトインヴァース	UnderNightIn-Birth	2458
under_the_azure_sky	在蔚蓝的天空下	在蔚藍的天空下	Under The Azure Sky	8
under_the_oak_tree	橡树之下	橡樹之下	Under The Oak Tree	32
under_the_skin_(2022)	猎罪图鉴	猟罪図鑑	Under The Skin	1
undertale	传说之下	アンダーテール	Undertale	9297
unfinished_dream_of_all_living_ghost	东方兽王园	東方獣王園	Unfinished Dream Of All Living Ghost	1082
unicorn_overlord	独角兽领主	ユニコーンオーバーロード	Unicorn Overlord	1166
unnatural_(series)	非自然死亡	アンナチュラル	Unnatural	28
unsan_mushou_(vocaloid)	云散雾消	雲散霧消	Unsan Mushou (Vocaloid)	5
unseen_immortal_of_three_hundred_years	不见上仙三百年	不見上仙三百年	Unseen Immortal Of Three Hundred Years	10
urashima_tarou_(fairy_tale)	浦岛太郎	浦島太郎	Urashima Tarou (fairy Tale)	41
urashimasakatasen	浦岛坂田船	浦島坂田船	Urashimasakatasen	154
urayasu_tekkin_kazoku	浦安铁筋家族	浦安鉄筋家族	Urayasu Tekkin Kazoku	87
urban_legend_in_limbo	东方深秘录	東方深秘録	Urban Legend In Limbo	643
uriko-hime_to_amanojaku	瓜子姬	瓜子姫	Uriko-hime To Amanojaku	3
urusei_yatsura	福星小子	うる星やつら	Urusei Yatsura	4139
usagi_yojimbo	兔用心棒	兎用心棒	Usagi Yojimbo	10
uta_no_prince-sama	歌之王子殿下	うたの☆プリンスさまっ♪	Uta No Prince-sama	1032
utada_hikaru	宇多田光	宇多田光	Hikaru Utada	10
utahime_shikkaku_(vocaloid)	歌姬失格	歌姫失格	Rejected Diva	33
utakata_kingyo_(rulu)	泡沫金鱼	泡沫金魚	Utakata Kingyo (rulu)	1
utawarerumono_(series)	传颂之物	うたわれるもの	Utawarerumono (series)	2267
utoparillel	Utoparillel彼境	Utoparillel彼境	Utoparillel	19
utouto_(duo)	乌兔	烏兎	Utouto (duo)	5
utsunomiko	宇宙皇子	宇宙皇子	utsu_no_miko	3
uwabami_breakers	黄昏酒场	黄昏酒場	Uwabami Breakers	65
uzaki-chan_wa_asobitai!	宇崎学妹想要玩耍	宇崎ちゃんは遊びたい!	Uzaki-chan Wa Asobitai!	2568
va-11_hall-a	赛博朋克酒保行动	ヴァルハラ	VA-11 Hall-A	2136
val_x_love	战×恋	戦×恋	Val X Love	10
valgern-on	神攻电脑VALGERN-ON	神攻電脳VALGERN-ON	Valgern-On	1
valhalla_cube	移动冒险	移動冒險	Valhalla Cube	6
valorant	无畏契约	ヴァロラント	Valorant	1470
vampire_princess_miyu	吸血姬美夕	吸血姫美夕	Vampire Princess Miyu	60
vampire_vs_vampire	一眉道人	一眉道人	Vampire Vs Vampire	2
vanitas_no_carte	瓦尼塔斯的手记	ヴァニタスの手記	Vanitas No Carte	172
varise	Fairy事务所	Fairy事務所	VARiSE	27
varvarion	蛮勇战域	蛮勇戦域	Varvarion	3
vcr_gta	VCRGT绘	VCRGT絵	VCRGTA	142
vego	二次三次上海	二次三次	VEgo	6
velvet_code	拂晓：胜利之刻	ヴェルヴェット・コード	Daybreak Azure Aria	6
venefica	魔女工坊	魔女工坊	Venefica	2
vento_aureo	黄金之风	黄金の風	Vento Aureo	10682
venus_slave	女神奴隷化	女神奴隷化	Venus Slave	2
versailles_no_bara	凡尔赛玫瑰	ベルサイユのばら	The Rose of Versailles	379
vgame	消零世界	消零世界	VGame	3
villains_are_destined_to_die	恶役只有死亡结局	悪役のエンディングは死のみ	Villains Are Destined To Die	12
violent_lady	暴LADY	暴LADY	Violent LADY	1
violet_evergarden_(series)	紫罗兰永恒花园	ヴァイオレット・エヴァーガーデン	Violet Evergarden	1302
virtual_dimension_project	虚拟次元计划	虚擬次元計劃	Virtual Dimension Project	52
virtuareal_link	阿梓从小就很可爱	阿梓従小就很可愛	Virtuareal Link	323
visions_of_mana	圣剑传说VISIONSofMANA	聖剣伝説VISIONSofMANA	Visions Of Mana	59
viy_(movie)	魔女传说	魔女伝説	Viy	3
vocaloid	VOCALOID	ボーカロイド	VOCALOID	208871
volcano_princess	火山的女儿	火山の娘	Volcano Princess	93
voms	VOMS1周年记念	VOMS新メンバー発表会	VOMS Project	951
vow_of_heroes	终焉誓约	終焉誓約	Vow Of Heroes	14
vshojo	V少女	V少女	Vshojo	5516
w.l.o_sekai_ren'ai_kikou	W.L.O.世界恋爱机构	W.L.O.世界恋愛機構	W.L.O. Sekai Ren'ai Kikou	97
waccha_primagi!	星光魔法	ワッチャプリマジ!	Primagi	915
wafuu_souhonke	和风总本家	和風総本家	Wafuu Souhonke	3
wagamama_hime_(vocaloid)	我尽姬	我儘姫	Wagamama Hime (vocaloid)	1
waifu_fighter	女拳主义F-ist	女拳主義F-ist	Waifu Fighter	17
wallace_&_gromit	超级无敌掌门狗	ウォレスとグルミット	Wallace & Gromit	64
wan_xiang_zhi_wang	万相之王	万相之王	Wan Xiang Zhi Wang	10
wandering_sword	逸剑风云决	逸剣風雲決	Wandering Sword	11
wang_chuan_feng_hua_lu	忘川风华录	忘川風華録	Wang Chuan Feng Hua Lu	60
wangzhe_rongyao	王者荣耀	王者栄耀	Honor of Kings	379
wangzi_bing_de_chuntian	王子病的春天	王子病的春天	Wangzi Bing De Chuntian	2
wanmei_shijie	完美世界	完美世界	Perfect World	150
war_of_the_arrows_(2011_korean_movie)	神弓-KAMIYUMI-	神弓-KAMIYUMI-	War Of The Arrows	1
war_of_the_visions:_final_fantasy_brave_exvius	FFBE幻影战争	FFBE幻影戦争	War Of The Visions: Final Fantasy Brave Exvius	107
war_of_the_worlds	宇宙战争	宇宙戦争	War of the Worlds	21
warcraft	魔兽世界	ウォークラフト	Warcraft	3075
warhammer_40k	战锤40k	ウォーハンマー40,000	Warhammer 40000	5006
warioware	瓦力欧制造	メイドインワリオ	WarioWare	1809
warrior_cats	猫武士	ウォーリアーズ	Warriors	473
warship_girls_r	战舰少女R	戦艦少女R	Warship Girls R	7330
watanuki-san_chi_no	若木春	四月一日さん家の	Watanuki-san Chi No	5
watashi_ga_koibito_ni_nareru_wake_naijan_murimuri!	我怎么可能成为你的恋人	わたしが恋人になれるわけないじゃん、ムリムリ!	WataNare	2151
watashi_ga_motenai_no_wa_dou_kangaetemo_omaera_ga_warui!	丧女	私がモテないのはどう考えてもお前らが悪い!	No Matter How I Look At It It's You Guys' Fault I'm Not Popular!	7044
watashi_ni_tenshi_ga_maiorita!	小天使降临到我身边！	私に天使が舞い降りた!	Wataten	2578
watashi_no_oshi_wa_akuyaku_reijou	我推是反派大小姐	私の推しは悪役令嬢。	I Favor The Villainess	398
watashi_no_real_wa_juujitsu_shisugiteiru	我的超级现充生活	私のリアルは充実しすぎている	Watashi No Real Wa Juujitsu Shisugiteiru	21
water_margin	水浒传	水滸伝	Water Margin	11
wazamonogatari	业物语	業物語	Wazamonogatari	54
we're_back_a_dinosaur's_story	恐龙大行进	恐竜大行進	We're Back! A Dinosaur's Story	4
we_bare_bears	咱们裸熊	ぼくらベアベアーズ	WeBareBears	33
wechat	微信	ウィーチャット	WeChat	7
wei_ta_jianglin	为她降临	為她降臨	Wei Ta Jianglin	2
weibo	新浪微博	新浪微博	Weibo	13
weixian_renge	危险人格	危険人格	dangerous_personality	4
weizhuang_xuezha	伪装学渣	伪装学渣	Fake Slackers	11
welcome_to_dreamland	欢迎来到梦乐园	歓迎来到夢楽園	Welcome To Dreamland	34
welcome_to_the_nightmare_game	欢迎来到噩梦游戏	歓迎来到噩夢遊戯	Welcome to the Nightmare Game	1
welcome_to_the_nightmare_live	欢迎进入梦魇直播间	歓迎進入夢魘直播間	Welcome To The Nightmare Live	6
went_refactor	行界	行界	Went Refactor	18
what_happens_when_the_second_male_lead_powers_up	男配角罢工的话会发生的事	男配角罷工的話会発生的事	What Happens When The Second Male Lead Powers Up	5
where_winds_meet	燕云十六声	燕雲十六声	WWM	92
whispered_oracle_of_hakurei_shrine	东方幻存神签	東方幻存神籤	Whispered Oracle Of Hakurei Shrine	49
white_cat_legend	大理寺日志	大理寺日誌	White Cat Legend	11
white_chord	纯白和弦	純白和弦	White Chord	1
white_fox_tea_party	白狐茶会	白狐茶会	Baihu	2
white_names_spoiled_past	东方白尘记	東方白塵記	White Names Spoiled Past	9
white_rabbit_candy	大白兔奶糖	大白兎奶糖	White Rabbit Candy	94
who's_the_murder	大侦探	大偵探	Who's the Murder	1
who_made_me_a_princess	某天成为公主	ある日、お姫様になってしまった件について	Who Made Me A Princess	68
wild_and_horned_hermit	东方茨歌仙	東方茨歌仙	Wild And Horned Hermit	291
wild_arms	荒野游侠	ワイルドアームズ	Wild Arms	2401
wild_girls	野生少女	野生少女	Wild Girls	28
wildfire_lumens	野火流明	野火流明	Wildfire Lumens	1
wily_beast_and_weakest_creature	东方鬼形兽	東方鬼形獣	Wily Beast And Weakest Creature	647
wind_breaker_(nii_satoru)	防风少年	ウィンドブレイカー	Wind Breaker	928
wind_fantasy_(series)	风色幻想	風色幻想	Wind Fantasy Series	24
wind_fantasy_destiny	风色幻想：命运传说	風色幻想:命運伝説	Wind Fantasy Destiny	6
winning_post_(game_series)	赛马大亨	ウイニングポスト	Winning Post (game Series)	3
winx_club	魔法俏佳人	ウィンクス・クラブ	Winx Club	468
wish_(manga)	WISH(漫画)	WISH(漫画)	Wish (manga)	11
witch's_heart	魔女之心	ウィッチズ・ハート	Witch's Heart	244
witch's_weapon	魔女兵器	魔女兵器	Witch's Weapon	94
witch_company_project	魔女公司	魔女公司	Witch Company Project	14
witches_feast	魔女的盛宴	魔女的盛宴	Witches Feast	13
wizarding_world	魔法世界	ウィザーディング・ワールド	Wizarding World	3325
wjsn	宇宙少女	宇宙少女	Wjsn	86
wo_bushi_xi_shen	我不是戏神	我不是戯神	Wo Bushi Xi Shen	7
wo_jia_da_shixiong_naozi_you_keng	我家大师兄脑子有坑	我家大師兄脳子有坑	Wo Jia Da Shixiong Naozi You Keng	29
wo_xing_rang_wo_shang	我行让我上	我行譲我上	Wo Xing Rang Wo Shang	2
wo_zai_jingshenbing_yuan_xue_zhan_shen	我在精神病院学斩神	我在精神病院学斬神	Wo Zai Jingshenbing Yuan Xue Zhan Shen	3
wolf's_rain	狼雨	ウルフズレイン	Wolf's Rain	122
wolf_fang	空牙2001	ウルフファング	Wolf Fang	8
wonder_egg_priority	奇蛋物语	ワンダーエッグ・プライオリティ	Wonder Egg Priority	309
wonderful_precure!	美妙宠物光之美少女！	わんだふるプリキュア!	Wonderful Precure!	3270
wonderful_waking_world	东方眠世界	東方眠世界	Wonderful Waking World	12
working!!_(web_manga)	猫组	猫組	WWW.Working!!	95
world_cup	世界杯	FIFAワールドカップ	World Cup	1767
world_dai_star	世界大明星	ワールドダイスター	World Dai Star	1315
world_endurance_championship	FIA世界耐久选手权	世界耐久選手権	World Endurance Championship	97
world_flipper	弹射世界	ワールドフリッパー	World Flipper	1837
world_is_mine_(vocaloid)	世界第一的公主殿下	ワールドイズマイン	World Is Mine	1053
world_masterpiece_theater	世界名作剧场	世界名作劇場	World Masterpiece Theater	238
world_of_warcraft	魔兽世界	ワールド・オブ・ウォークラフト	World of Warcraft	2637
world_of_warships	战舰世界	戦艦世界	World Of Warships	475
world_trigger	境界触发者	ワールドトリガー	World Trigger	2076
wu_dong_qian_kun	武动乾坤	武動乾坤	Martial Universe	34
wu_tian_yu_shang_2035	无天于上2035	無天於上2035	Wu Tian Yu Shang 2035	1
wuhua_mixin	物华弥新	ネオ·アーティファクト	Neo Artifacts	156
wujin_zhanqu	无尽战区	無尽戦区	Wujin Zhanqu	7
wushen	武神	武神	Wushen	7
wushuang_(novel)	无双	無双	Peerless	1
wushuang_bigtuan	无双兵团	無双兵団	Wushuang Bigtuan	1
wuthering_waves	鸣潮	鸣潮	Wuthering Waves	55853
wuwei_you_chu_you_hai_wu	无为有处有还无	無為有処有還無	Wuwei You Chu You Hai Wu	11
x-men	X战警	X-メン	X-Men	8467
x2:_eclipse	解神者	エクリプスサーガ	X2: Eclipse	23
xenoblade_chronicles_(series)	异度神剑系列	ゼノブレイドシリーズ	Xenoblade Series	29348
xenoblade_chronicles_1	异度神剑	ゼノブレイド	Xenoblade Chronicles	2051
xenoblade_chronicles_2	异度神剑2	ゼノブレイド2	Xenoblade Chronicles 2	21526
xenoblade_chronicles_3	异度神剑3	ゼノブレイド3	Xenoblade Chronicles 3	5950
xenogears	异度装甲	ゼノギアス	Xenogears	1359
xenosaga	异度传说	ゼノサーガ	Xenosaga	1912
xg_(group)	xg女团	エックスジー	XG	52
xi-on	彩音_〜xi-on〜	彩音_〜xi-on〜	〜xi-on〜	23
xia_lan	侠岚	俠嵐	Xia Lan	37
xian_lu_manman	仙路漫漫	仙路漫漫	Xian Lu Manman	1
xian_wang_de_richang_shenghuo	仙王的日常生活	仙王的日常生活	Xian Wang De Richang Shenghuo	7
xiang_feisheng_jiu_tan_lian'ai	想飞升就谈恋爱	想飛昇就談恋愛	Xiang Feisheng Jiu Tan Lian'ai	3
xiangsi_hongdou_hunlian_zhongxin	相思红豆婚恋中心	相思紅豆婚恋中心	Xiangsi Hongdou Hunlian Zhongxin	1
xianjian_qixia_zhuan	仙剑奇侠传	仙剣奇俠伝	Xianjian Qixia Zhuan	230
xianjian_qixia_zhuan_3	仙剑奇侠传3	仙剣奇俠伝3	Chinese Paladin 3	4
xianjian_qixia_zhuan_4	仙剑奇侠传4	仙剣奇俠伝4	Chinese Paladin 4	25
xianjian_qixia_zhuan_5	仙剑奇侠传五	仙剣奇俠伝五	Chinese Paladin 5	1
xianjian_qixia_zhuan_5_qianzhuan	仙剑奇侠传五前传	仙剣奇俠伝五前伝	Chinese Paladin 5 Prelude	2
xianjian_qixia_zhuan_7	仙剑奇侠传7	仙剣奇俠伝7	Chinese Paladin 7	43
xianjian_qixia_zhuan_huanlijing	仙剑奇侠传幻璃镜	仙剣奇俠伝幻璃鏡	Chinese Paladin Phantom Mirror	7
xianshi_shoulie	限时狩猎	限時狩猟	Xianshi Shoulie	2
xiao_huaxian	小花仙	小花仙	Xiao Huaxian	61
xiao_li_yu_li_xian_ji	小鲤鱼历险记	小鯉魚歴険記	Xiao Li Yu Li Xian Ji	21
xiao_mo_gu	小蘑菇	小蘑菇	Xiao Mo Gu	1
xiaohongshu	小红书	シャオホンシュー	Xiaohongshu	9
xiaolu_he_xiaolan	小绿和小蓝	小緑和小藍	Xiaolu He Xiaolan	6
xiaomi	小米	シャオミ	Xiaomi	13
xieshen_dawutai	邪神大舞台	邪神大舞台	Xieshen Dawutai	5
xin_wuxian_yinyu	新无限淫欲	新無限淫慾	Xin Wuxian Yinyu	2
xing_xueyuan	星学院	星学院	Xing Xueyuan	21
xing_you_ji	星游记	星遊記	Rainbow Sea	28
xingmeng_ouxiang_jihua	星梦偶像计划	星夢偶像計劃	Star_Dream_Idol_Project	17
xinyue_tongxing	新月同行	新月同行	Fellow Moon	553
xiong_bing_lian	雄兵连	雄兵連	Xiong Bing Lian	4
xiu_ge_mei_de_xian	修个妹的仙	修個妹的仙	Xiu Ge Mei De Xian	2
xiuxian:_mu_zhu_chuan	修仙•母珠传	修仙•母珠伝	Xiuxian: Mu Zhu Chuan	18
xiyou_bi_hui_xixing	西游笔绘西行	西遊筆絵西行	Xiyou Bi Hui Xixing	3
xu_du_chunfeng	序渡春风	序渡春風	Xu Du Chunfeng	4
xuan-yuan_sword	轩辕剑	軒轅剣シリーズ	Xuan Yuan Sword	26
xuan-yuan_sword_iii_gaiden:_the_scar_of_sky	天之痕	天之痕	Xuan-yuan Sword Iii Gaiden: The Scar Of Sky	10
xuan_dou_zhi_wang	炫斗之王	炫闘之王	Xuan Dou Zhi Wang	14
xuanyuan_jian_3	轩辕剑参	軒轅剣参	Xuanyuan Jian 3	2
xuanyuan_jian_long_wu_yun_shan	轩辕剑龙舞云山	軒轅剣竜舞雲山	Xuanyuan Jian Long Wu Yun Shan	1
xuanyuan_jian_waizhuan:_cang_zhi_tao	苍之涛	蒼之涛	Xuanyuan Jian Waizhuan: Cang Zhi Tao	4
xue_ye_(manhua)	雪椰	雪椰	Xue Ye (Manhua)	1
xue_zhong_han_dao_xing	雪中悍刀行	雪中悍刀行	Xue Zhong Han Dao Xing	1
xuyan_xueyuan	虚研学园	虚研学園	Xuyan Xueyuan	15
xxl_woofia	XXL猛汉町	XXL同伴集結	XXL Woofia	639
yagai_gakushuu	野外学习	野外学習	Yagai Gakushuu	62
yagai_gakushuu_2	野外学习2	野外学習2	Yagai Gakushuu 2	12
yagate_kimi_ni_naru	终将成为你	やがて君になる	Bloom Into You	1139
yagiza_no_yuujin	山羊座的友人	山羊座の友人	Yagiza No Yuujin	1
yahari_ore_no_seishun_lovecome_wa_machigatteiru.	我的青春恋爱物语果然有问题	やはり俺の青春ラブコメはまちがっている。	Oregairu	5862
yaiba	剑勇传说YAIBA	剣勇伝説YAIBA	Yaiba	92
yakata_jukujo_~the_immoral_residence~	馆熟女	館熟女	Yakata Jukujo ~the Immoral Residence~	5
yakedo_shoujo	火伤少女	火傷少女	Yakedo Shoujo	3
yakin_byoutou	夜勤病栋	夜勤病棟	Yakin Byoutou	176
yakumo_hyakkai	八云百怪	八雲百怪	Yakumo Hyakkai	2
yakusoku_no_neverland	约定的梦幻岛	約束のネバーランド	The Promised Neverland	620
yama_no_susume	向山进发	ヤマノススメ	Yama No Susume	1628
yamada_perfect_(vocaloid)	山田PERFECT	山田PERFECT	Yamada Perfect (vocaloid)	14
yamasa_(company)	山佐	山佐	Yamasa (Company)	18
yamauba-tei	山姥邸	山姥邸	Yamauba-tei	1
yamayoshi_(company)	山芳制菓	山芳製菓	Yamayoshi	1
yamiyo_jinja	暗夜神社	闇夜神社	Yamiyo Jinja	1
yan_gui	艳鬼	豔鬼	Yan Gui	1
yandere_simulator	病娇模拟器	ヤンデレシミュレーター	Yandere Simulator	415
yao_dao_shao_nu_yi_wen_lu	妖刀少女异闻录	妖刀少女異聞録	Yao Dao Shao Nu Yi Wen Lu	2
yao_guang_lu	摇光录	揺光録	Yao Guang Lu	15
yaojing_authority	妖精管理局	妖精管理局	Yaojing Authority	12
yaotiao_junzi	窈窕君子	窈窕君子	Yaotiao Junzi	2
yasoumu	夜想梦	夜想夢	Yasoumu	5
yat_anshin_uchuu_ryokou	YAT安心！宇宙旅行	YAT安心!宇宙旅行	Yat Anshin Uchuu Ryokou	95
yazima_beauty_salon	矢岛美容室	矢島美容室	Yazima Beauty Salon	5
ye_luoli	精灵梦叶罗丽	精霊夢葉羅麗	Ye Luoli	84
ye_mingzhu_(love_live!)	夜明珠	夜明珠	Ye Mingzhu (Love Live!)	5
year_hare_affair	那年那兔那些事	那年那兎那些事	Year Hare Affair	6
yeluoli_jingling_meng	叶罗丽精灵梦	葉羅麗精霊夢	Yeluoli Jingling Meng	1
yes!_precure_5	Yes!光之美少女5	Yes!プリキュア5	Yes! Precure 5	3137
yes!_precure_5_gogo!	yes光之美少女5gogo	Yes!プリキュア5GOGO	Yes! Precure 5 GoGo!	1141
yi_meng_jianghu	一梦江湖	一夢江湖	Yi Meng Jianghu	54
yi_shijie_chaoji_zhanzheng	异世界超级战争	異世界超級戦争	Yi Shijie Chaoji Zhanzheng	18
ying_tian_jie	应天劫	応天劫	Ying Tian Jie	3
yinmi_de_jiaoluo	隐秘的角落	隠秘的角落	The Bad Kids	1
yinshilu	隐世录	隠世録	Yinshilu	1
yiqi_huijia_ba	一起回家吧	一起回家吧	Yiqi Huijia Ba	2
yiren_zhixia	一人之下	一人之下	One Person Below	32
yishi_zhishang_jiuba	意识之上酒吧	意識之上酒吧	Metaphysics Bar	6
yishu_shi_si	艺术是死	芸術是死	Yishu Shi Si	18
yofukashi_no_uta	彻夜之歌	よふかしのうた	Call of the Night	1104
yog-sothoth's_yard	犹格索托斯的庭院	猶格索托斯的庭院	Yog-sothoth's Yard	46
yojimbo_(movie)	用心棒	用心棒	Yojimbo	2
yojouhan_shinwa_taikei	四叠半神话大系	四畳半神話大系	The Tatami Galaxy	129
yoku-oni	欲鬼	欲鬼	Yoku-oni	12
yolang_and_yolang	瑶玲啊瑶玲	瑤玲啊瑤玲	Yolang And Yolang	35
yomawari	夜廻	夜廻	Yomawari	87
yomawari_san	夜廻三	夜廻三	Yomawari San	17
yomei_2:30_(vocaloid)	余命2:30	余命2:30	Yomei 2:30	4
yomei_suujuunen_(vocaloid)	余命数十年	余命数十年	Yomei Suujuunen	2
yomiuri_giants	读卖巨人军	読売巨人軍	Yomiuri Giants	87
yonensei	四年生	四年生	Yonensei	1
yong_jie_wujian	永劫无间	永劫無間	Naraka: Bladepoint	68
yong_yue_fengya	咏月风雅	詠月風雅	Yong Yue Fengya	27
yongye_xinghe	永夜星河	永夜星河	Love Game In Eastern Fantasy	2
yonjuugo-nichi_mae	45日前	45日前	Yonjuugo-nichi Mae	2
yoshibari_aubade	夜缚◆夜明曲	夜縛◆夜明曲	Yoshibari Aubade	44
yostar	上海悠星	上海悠星	Yostar	171
yosuga_no_sora	缘之空	ヨスガノソラ	Yosuga No Sora	1025
yotsubato!	四叶妹妹	よつばと!	Yotsubato!	1886
yotsuya_kaidan	东海道四谷怪谈	東海道四谷怪談	Yotsuya Kaidan	2
you_&_aizu_(otonose_kanade)	You&合图	You&合図	You & Aizu (otonose Kanade)	8
you_can_eat_the_girl	食用系少女	果然在美食街尋求邂逅一定是哪裡搞錯了	You Can Eat The Girl	199
youchien_wars	幼稚园WARS	幼稚園WARS	Youchien Wars	31
youhei_kuubo_amagi	佣兵空母天城	傭兵空母天城	Youhei Kuubo Amagi	1
youjo_kitan	妖女奇谭	妖女奇譚	Youjo Kitan	1
youjo_senki	幼女战记	幼女戦記	Youjo Senki	1494
youjo_taisen	妖女大战	妖女大戦	Youjo Taisen	8
youjuu_toshi	妖兽都市	妖獣都市	Wicked City	5
youkai_douchuuki	妖怪道中记	妖怪道中記	Youkai Douchuuki	10
youkai_sangokushi	妖怪三国志	妖怪三国志	Youkai Sangokushi	16
youkai_shoujo_-_monsuga	妖怪少女	妖怪少女―モンスガ―	Youkai Shoujo	9
youkai_watch	妖怪手表	妖怪ウォッチ	Youkai Watch	4170
youkai_watch_jam:_youkai_gakuen_y	妖怪学园Y	妖怪学園Y	Youkai Watch Jam: Youkai Gakuen Y	144
