tag	current_zh	ja	en	series	post_count
kazusa_(blue_archive)	杏山和纱	杏山カズサ	Kazusa	碧蓝档案	11115
kazusa_(halloween)_(blue_archive)	杏山和纱（万圣节）	杏山カズサ(ハロウィン)	Kazusa (halloween)	碧蓝档案	731
kei_(blue_archive)	天童凯伊	天童ケイ	Kei	碧蓝档案	7121
kei_(student)_(blue_archive)	天童凯伊（学生）	天童ケイ（学生）	Kei (student)	碧蓝档案	4189
kel_(faraway)_(omori)	凯尔（faraway·omori）	ケルサニ（faraway）	Kel (faraway)		3367
kel_(headspace)_(omori)	凯尔（headspace·omori）		Kel (headspace)		1842
ken_masters	肯·马斯特斯	ケン・マスターズ	Ken Masters		1396
kenjaku	羂索	羂索	Kenjaku		456
kenmochi_touya_(1st_costume)	剑持刀也（通常）	剣持刀也(通常)	Kenmochi Touya		593
keqing_(genshin_impact)	刻晴	刻晴	Keqing	原神	8434
kero_(cardcaptor_sakura)	小可	ケロちゃん	Kero	魔卡少女樱	2490
kevin_kaslana	凯文·卡斯兰娜	ケビン・カスラナ	Kevin Kaslana		936
ki_sangho	奇尚浩	奇尚浩	Ki Sangho		376
kiana_kaslana	琪亚娜·卡斯兰娜	キアナ・カスラナ	Kiana Kaslana		7802
kiana_kaslana_(herrscher_of_finality)	琪亚娜·卡斯兰娜（herrscher of finality）	キアナ・カスラナ（herrscher of finality）	Kiana Kaslana		1600
kiana_kaslana_(herrscher_of_the_void)	律化娜	空の律者	Kiana Kaslana		901
kiana_kaslana_(void_drifter)	天穹游侠	キアナ・カスラナ(天穹遊侠)	Kiana Kaslana		402
kibutsuji_muzan	鬼舞辻无惨	鬼舞辻無惨	Kibutsuji Muzan		351
kicchou_yachie	吉吊八千慧	吉弔八千慧	Kicchou Yachie		3487
kida_masaomi	纪田正臣	紀田正臣	Kida Masaomi		338
kido_jo	城户丈	城戸丈	Kido Jo		372
kidou_yuuto	鬼道有人	鬼道有人	Kidou Yuuto		433
kieran_(pokemon)	乌栗	スグリ（ポケットモンスター）	Kieran	宝可梦	6745
kihara_tsumugu	木原纺	木原紡	Kihara Tsumugu		318
kijin_seija	鬼人正邪	鬼人正邪	Kijin Seija		6701
kiki_(majo_no_takkyuubin)	琪琪（魔女宅）	キキ（魔女の宅急便）	Kiki	魔女宅	1144
kikirara_vivi	绮绮罗罗薇薇	綺々羅々ヴィヴィ	Kikirara Vivi		1090
kikuzuki_(kancolle)	菊月	菊月	Kikuzuki		834
kikyou_(blue_archive)	桐生桔梗	桐生キキョウ	Kikyou	碧蓝档案	4381
kikyou_(inuyasha)	桔梗（犬夜叉）	桔梗（犬夜叉）	Kikyou	犬夜叉	422
killer_queen	杀手皇后	キラークイーン	Killer Queen		685
killua_zoldyck	奇犽	キルア=ゾルディック	Killua Zoldyck		2091
kim_dokja	金独子	金独子	Kim Dokja		4889
kimidori_emiri	喜绿江美里	喜緑江美里	Kimidori Emiri		312
kimura_natsuki	木村夏树	木村夏樹	Kimura Natsuki		592
kin'iro_ryotei_(umamusume)	金色旅程	キンイロリョテイ(ウマ娘)	Kin'iro Ryotei	闪耀!优俊少女	651
kinagase_tsumugu	黄长濑紬	黄長瀬紬	Kinagase Tsumugu		360
kinako_(40hara)	黄豆粉	黄豆粉	Kinako		515
king_(aotu_world)	金	金	King	凹凸世界	643
king_dedede	帝帝王	デデデ大王	King Dedede		1339
king_halo_(umamusume)	圣王光环	キングヘイロー（ウマ娘プリティーダービー）	King Halo	闪耀!优俊少女	3929
kingprotea_(fate)	帝王花	キングプロテア	Kingprotea		759
kinich_(genshin_impact)	基尼奇	基尼奇	Kinich	原神	1650
kino_(kino_no_tabi)	奇诺	キノ（キノの旅）	Kino		1346
kino_makoto	木野真琴	木野まこと	Kino Makoto		2298
kinomoto_sakura	木之本樱	木之本桜	Kinomoto Sakura		9016
kinomoto_sakura_(magician)	木之本樱（magician）	マジック・ドリーム・コスチューム	Kinomoto Sakura		1433
kinoshita_hideyoshi	木下秀吉	木下秀吉	Kinoshita Hideyoshi		470
kintoki_(sakura_miko)	金时	金時	Kintoki		361
kinu_(kancolle)	鬼怒（舰队Collection）	鬼怒（舰队Collection）	Kinu		1007
kinugasa_(kancolle)	衣笠（舰队Collection）	衣笠（舰队Collection）	Kinugasa		2424
kinugasa_kai_ni_(kancolle)	衣笠改二				1114
kinuhata_saiai	绢旗最爱	絹旗最愛	Kinuhata Saiai		442
kiperina	库珀花环	庫珀花環	Kiperina		398
kirakishou	雪华绮晶	雪華綺晶	Kirakishou		735
kiran_(fire_emblem)	基兰	エクラ(FE)	Kiran	火焰纹章	1542
kirara_(blue_archive)	夜樱绮良	夜桜キララ	Kirara	碧蓝档案	1709
kirara_(genshin_impact)	绮良良	綺良々	Kirara	原神	1622
kirarazaka_marina	云母坂茉莉奈	雲母坂まりな	Kirarazaka Marina		463
kirby	卡比	カービィ	Kirby		10917
kirifuji_nozomi	雾藤希	霧藤希	Kirifuji Nozomi		686
kirigaya_suguha	桐谷直叶	桐ヶ谷直葉	Kirigaya Suguha		2148
kirigiri_kyoko	雾切响子	響子	Kirigiri Kyoko		4405
kiriko_(overwatch)	家守雾子	キリコ（オーバーウォッチ2）	Kiriko	守望先锋2	794
kirino_ranmaru	雾野兰丸	蘭マサ	Kirino Ranmaru		1728
kirisaki_chitoge	桐崎千棘	桐崎千棘	Kirisaki Chitoge		539
kirisame_marisa	雾雨魔理沙	霧雨魔理沙	Kirisame Marisa		87157
kirisame_marisa_(pc-98)	旧作魔理沙	魔梨沙	Kirisame Marisa		897
kirisawa_juuzou_(character)	桐泽十三	桐沢十三	Kirisawa Juuzou		714
kirishima_(kancolle)	雾岛	霧島（舰队Collection）	Kirishima		4711
kirishima_touka	雾嶋董香	霧嶋董香	Kirishima Touka		1060
kiritani_haruka	桐谷遥	桐谷遙	Kiritani Haruka		1670
kirito	桐人	桐ヶ谷和人	Kirito		3701
kirlia	奇鲁莉安	キルリア	Kirlia		2878
kirschtaria_wodime	基尔什塔利亚	キリシュタリア・ヴォーダイム	Kirschtaria Wodime		831
kiryu_coco	桐生可可	桐生ココ	Kiryu Coco		4196
kiryu_coco_(1st_costume)	桐生可可（初始服装）	桐生ココ(通常)	Kiryu Coco		1848
kiryu_kazuma	桐生一马	真桐	Kiryu Kazuma		746
kiryu_kuro	鬼龙红郎	鬼竜紅郎	Kiryu Kuro		293
kiryuin_aoi	桐生院葵	桐生院葵	Kiryuin Aoi		343
kiryuu_miya	桐生美也	桐生美也	Kiryuu Miya		438
kiryuu_moeka	桐生萌郁	閃光の指圧師	Kiryuu Moeka		514
kiryuuin_ragyou	鬼龙院罗晓	鬼龍院羅暁	Kiryuuin Ragyou		457
kisaki_(blue_archive)	龙华妃咲	竜華キサキ	Kisaki	碧蓝档案	13011
kisaragi_(azur_lane)	如月（碧蓝航线）	如月（アズールレーン）	Kisaragi	碧蓝航线	1035
kisaragi_(kancolle)	如月（舰队Collection）	如月（舰队Collection）	Kisaragi		2388
kisaragi_kai_ni_(kancolle)	如月改二	如月改二	Kisaragi Kai Ni		764
kisaragi_nozomi	如月望	如月望	Kisaragi Nozomi		350
kisaragi_shintarou	如月伸太郎	如月シンタロー	Kisaragi Shintarou		1149
kise_ryouta	黄濑凉太	黄瀬涼太	Kise Ryouta		510
kise_yayoi	黄濑弥生	黄瀬やよい	Kise Yayoi		2874
kiseki_(umamusume)	神业	キセキ(ウマ娘)	Kiseki	闪耀!优俊少女	331
kishibe_(chainsaw_man)	岸边（电锯人）	岸辺(電鋸人)	Kishibe	电锯人	477
kishibe_rohan	岸边露伴	岸辺露伴	Kishibe Rohan		1841
kishido_temma	岸堂天真	岸堂天真	Kishido Temma		521
kishin_sagume	稀神探女	稀神サグメ	Kishin Sagume		5078
kishinami_(kancolle)	岸波	岸波(艦隊これくしょん)	Kishinami		989
kishinami_hakuno_(female)	岸波白野（女性）	岸波白野（女性）	Kishinami Hakuno		1749
kishinami_hakuno_(male)	岸波白野（男性）	岸波白野（男性）	Kishinami Hakuno		746
kiso_(kancolle)	木曾	木曾	Kiso		4318
kitagawa_yusuke	喜多川祐介	喜多川祐介	Kitagawa Yusuke		658
kitakami_(kancolle)	北上	北上	Kitakami		6525
kitakami_kai_ni_(kancolle)	北上改二				1173
kitakami_reika	北上丽花	北上麗花	Kitakami Reika		771
kitami_yuzu	喜多见柚	喜多見柚	Kitami Yuzu		399
kitarou	鬼太郎	鬼太郎	Kitarou		670
kitasan_black_(gilded_shrine_to_glory)_(umamusume)	北部玄驹（gilded shrine to glory）	錦上・大判御輿	Kitasan Black (gilded Shrine To Glory)	闪耀!优俊少女	1453
kitasan_black_(umamusume)	北部玄驹	キタサンブラック（ウマ娘プリティーダービー）	Kitasan Black	闪耀!优俊少女	5080
kitashirakawa_tamako	北白川玉子	北白川たまこ	Kitashirakawa Tamako		1060
kitsu_chiri	木津千里	木津千里	Kitsu Chiri		494
kiyohime_(fate)	清姬（Fate）	清姫	Kiyohime		3183
kiyohime_(swimsuit_lancer)_(first_ascension)_(fate)	清姬（水着）（一次再临）	清姫(水着)（一次再临）	Kiyohime (swimsuit Lancer) (first Ascension)		380
kiyoshimo_(kancolle)	清霜	清霜	Kiyoshimo		2958
kizaru_(one_piece)	波鲁萨利诺	ボルサリーノ	Kizaru	海贼王	296
kizuna_ai	绊爱	キズナアイ	Kizuna Ai		1758
kizuna_ai_(1st_costume)	绊爱（初始服装）				1060
kjera_(arknights)	耶拉	イェラ(アークナイツ)	Kjera	明日方舟	367
klavier_gavin	牙琉响也	オドキョ	Klavier Gavin		717
klee_(blossoming_starlight)_(genshin_impact)	可莉（琪花星烛）	可莉(琪花星燭)	Klee (blossoming Starlight)	原神	567
klee_(genshin_impact)	逃跑的太阳	クレー	Klee	原神	7207
klein_moretti	克莱恩·莫雷蒂	周明瑞	Klein Moretti		1109
klukai_(girls'_frontline_2)	可露凯（少女前线2）	クルカイ(ドールズフロントライン2)	Klukai		1111
knight_(dungeon_and_fighter)	骑士（地下城与勇士）	騎士（アラド戦記）	Knight	地下城与勇士	309
knight_(hollow_knight)	骑士（空洞骑士）	主人公(HollowKnight)	Knight	空洞骑士	1041
knight_(ragnarok_online)	骑士（仙境传说）	騎士（ラグナロクオンライン）	Knight	仙境传说	588
knight_(yu-gi-oh!)	骑士（游戏王）	騎士(遊戱王)	Knight	游戏王	297
knuckles_the_echidna	纳克鲁斯	ナックルズ・ザ・エキドゥナ	Knuckles The Echidna		1329
koakuma	小恶魔	小悪魔	Koakuma		16136
kobayakawa_rinko	小早川凛子	小早川凜子	Kobayakawa Rinko		711
kobayashi_(maidragon)	小林	小林さん	Kobayashi		1102
kochiya_sanae	东风谷早苗	東風谷早苗	Kochiya Sanae		41059
kochou_kanae	蝴蝶香奈惠	胡蝶カナエ	Kochou Kanae		422
kochou_shinobu	胡蝶忍	胡蝶しのぶ	Kochou Shinobu		3964
kodama_fumika	木灵文花	木霊文花	Kodama Fumika		349
kofune_ushio	小舟潮	小舟潮	Kofune Ushio		324
koga_koharu	古贺小春	古賀小春	Koga Koharu		527
koga_mitsuki	古贺美月	古賀美月	Koga Mitsuki		755
koganei_niko	虎金妃笑虎	ニコたん描いたん	Koganei Niko		658
kogitsunemaru	小狐丸	小狐丸	Kogitsunemaru		744
kogure_ruka	小暮月华	小暮月華	Kogure Ruka		669
koharu_(blue_archive)	小春（碧蓝档案）	下江コハル	Koharu	碧蓝档案	10240
koharu_(swimsuit)_(blue_archive)	下江小春	下江コハル（泳装）	Koharu (swimsuit)	碧蓝档案	1948
koharu_rikka	小春六花	六花ギャラリー	Koharu Rikka		772
kohibari_kurumi	小云雀来海	小雲雀来海	Kohibari Kurumi		473
koishikawa_iko	小石川惟子	小石川イコ	Koishikawa Iko		432
koito_otonoshin	鲤登音之进	鯉登音之進	Koito Otonoshin		800
koito_yuu	小丝侑	小糸侑	Koito Yuu		871
koizumi_itsuki	古泉一树	古泉一樹	Koizumi Itsuki		1941
koizumi_itsuki_(female)	古泉一姬	古泉一姫	Koizumi Itsuki		574
kokado_shido_(domo)	志道	志道	Kokado Shido		301
kokkoro_(princess_connect!)	可可萝	棗こころ	Kokkoro	公主连结	3905
koko_(kamitsubaki_studio)	幸祜	幸祜	Koko		328
kokona_(blue_archive)	春原心奈	春原ココナ	Kokona	碧蓝档案	3868
kokonose_haruka	遥贵	九ノ瀬遥	Kokonose Haruka		363
kokushibou	黑死牟	黒死牟	Kokushibou		307
kokutou_mikiya	黑桐干也	黒桐幹也	Kokutou Mikiya		356
komano_aunn	高丽野阿吽	高麗野あうん	Komano Aunn		2779
komari_chika	小鞠知花	小鞠知花	Komari Chika		502
komaru_(himouto!_umaru-chan)	小埋（himouto! umaru-chan）	小埋	Komaru		313
komazawa_noi	驹泽乃依	駒沢乃依	Komazawa Noi		416
komeiji_koishi	古明地恋	古明地こいし	Komeiji Koishi		45114
komeiji_satori	古明地觉	古明地さとり	Komeiji Satori		30954
komekko	小米	米米	Komekko		447
komi_shuuko	古见秀子	古見秀子	Komi Shuuko		346
komichi_aya	小路绫	小路綾	Komichi Aya		469
komori_kiri	小森雾	小森霧	Komori Kiri		535
konan_(naruto)	小南	小南	Konan		477
konata_(kankin_jk)	此方	此方	Konata		429
konngara_(touhou)	矜羯罗	コンガラ	Konngara	东方Project	668
konoe_konoka	近卫木乃香	近衛木乃香	Konoe Konoka		346
konoka_(blue_archive)	木乃香	志真コノカ	Konoka	碧蓝档案	1121
konpaku_youki	魂魄妖忌	魂魄妖忌	Konpaku Youki		858
konpaku_youmu	魂魄妖梦	魂魄妖夢	Konpaku Youmu		40834
kosaka_yukiho	高坂雪穗	高坂雪穂	Kosaka Yukiho		285
koseki_bijou	古石碧珠	古石ビジュー	Koseki Bijou		4967
koseki_reina	小关丽奈	小関麗奈	Koseki Reina		365
koshi_torako	虎视虎子	虎視虎子	Koshi Torako		305
koshigaya_komari	越谷小鞠	越谷小鞠	Koshigaya Komari		402
koshigaya_natsumi	越谷夏海	越谷夏海	Koshigaya Natsumi		302
koshimizu_toru	小清水透	小清水透	Koshimizu Toru		557
kosma	科斯魔	コズマ	Kosma		308
kotama_(blue_archive)	音濑小玉	音瀬コタマ	Kotama	碧蓝档案	595
kotegawa_yui	古手川唯	古手川唯	Kotegawa Yui		970
koto_satsuki	琴纱月	琴紗月	Koto Satsuki		492
kotonoha_akane	琴叶茜	琴葉茜	Kotonoha Akane		2757
kotonoha_aoi	琴叶葵	琴葉葵	Kotonoha Aoi		2601
kotonomiya_yuki	琴乃宫雪	琴乃宮雪	Kotonomiya Yuki		442
kotori_(blue_archive)	丰见琴里	豊見コトリ	Kotori	碧蓝档案	1140
kotori_(cheer_squad)_(blue_archive)	丰见琴里（应援团）	豊見コトリ(応援団)	Kotori (cheer Squad)	碧蓝档案	680
kouenji_sayuka	高圆寺沙由香	高円寺沙由香	Kouenji Sayuka		590
kousaka_kyousuke	高坂京介	高坂京介	Kousaka Kyousuke		997
kousaka_umi	高坂海美	高坂海美	Kousaka Umi		943
kousetsu_samonji	江雪左文字	江雪左文字	Kousetsu Samonji		331
kouya_aotsuki	苍月洸哉	蒼月洸哉	Kouya Aotsuki		373
kouyama_rin	厘鸠	釐鳩	Kouyama Rin		482
kouzuki_kallen	红月卡莲	カレン・シュタットフェルト	Kouzuki Kallen		3165
kouzuki_momonosuke	光月桃之助	光月モモの助	Kouzuki Momonosuke		482
koyama_yuzu	小山柚子	カメさんチーム	Koyama Yuzu		911
koyanagi_kaho	小柳香穗	小柳香穂	Koyanagi Kaho		350
koyanskaya_(fate)	高扬斯卡娅	タマモヴィッチ・コヤンスカヤ	Koyanskaya		2592
koyuki_(pajamas)_(blue_archive)	黑崎小雪（睡衣）	黒崎コユキ(パジャマ)	Koyuki (pajamas)	碧蓝档案	411
kozakura_marry	小樱茉莉	マリー	Kozakura Marry		1333
kozukata_yuuri	不来方夕莉	不来方夕莉	Kozukata Yuuri		291
kozume_kenma	孤爪研磨	孤爪研磨	Kozume Kenma		697
kreide_(arknights)	白垩	クライデ(アークナイツ)	Kreide	明日方舟	288
kris_(dark_world)_(deltarune)	克里斯（dark world·deltarune）	クリス（dark world·デルタルーン）	Kris (dark World)		3154
kris_(pokemon)	克丽丝	クリス(トレーナー)	Kris	宝可梦	2055
krista_lenz	克里斯塔·连兹	クリスタ・レンズ	Krista Lenz		2077
kristen_(arknights)	克丽斯腾·莱特	クリステン・ライト	Kristen	明日方舟	381
krolik_(girls'_frontline_2)	克罗丽科（少女前线2）	キャロリック(ドールズフロントライン2)	Krolik		283
kromer_(project_moon)	克罗默	克羅黙	Kromer	月亮计划	659
kroos_(arknights)	克洛丝	クルース(アークナイツ)	Kroos	明日方舟	804
kroos_the_keen_glint_(arknights)	寒芒克洛丝	寒芒クルース	Kroos The Keen Glint	明日方舟	389
krul_tepes	克鲁鲁	クルル・ツェペシ	Krul Tepes		448
kson	组长	代行ちゃん	Kson		782
ksvk_(girls'_frontline)	KSVK(少女前线)	KSVK(ドールズフロントライン)	Ksvk	少女前线	307
kuchiki_byakuya	朽木白哉	朽木白哉	Kuchiki Byakuya		351
kuchinashi_dabi	口无荼毘	口無荼毘	Kuchinashi Dabi		578
kudamaki_tsukasa	菅牧典	菅牧典	Kudamaki Tsukasa		3613
kudou_fuyuka	久远冬花	ふどふゆ	Kudou Fuyuka		300
kudou_shin'ichi	工藤新一	工藤新一	Kudou Shin'ichi		665
kujaku_mai	孔雀舞	孔雀舞	Kujaku Mai		305
kujikawa_rise	久慈川理世	久慈川りせ	Kujikawa Rise		2883
kujo_jolyne	空条徐伦	徐倫	Kujo Jolyne		4405
kujo_jotaro	空条承太郎	空条承太郎	Kujo Jotaro		7666
kujou_hikari	九条光	九条ひかり	Kujou Hikari		434
kujou_miyako	九条都	九条都	Kujou Miyako		563
kujou_riu	九条璃雨	九条璃雨	Kujou Riu		321
kujou_sara	九条裟罗	九条サラ	Kujou Sara		2372
kuki_shinobu	久岐忍	久岐忍	Kuki Shinobu		1530
kukuri_(mawaru)	菊理	菊理	Kukuri		466
kula_diamond	库拉·戴蒙德	クーラ・ダイアモンド	Kula Diamond		1234
kuma_(human)_(persona_4)	熊田	熊田(ペルソナ4)	Kuma (human)	女神异闻录4	576
kuma_(kancolle)	球磨	球磨	Kuma		3153
kumano_(kancolle)	熊野	熊野（舰队Collection）	Kumano		3155
kumano_kai_ni_(kancolle)	熊野改二	熊野改二	Kumano Kai Ni		478
kunashiri_(kancolle)	国后	国後	Kunashiri		437
kunihiro_hajime	国广一	国広一	Kunihiro Hajime		356
kunimi_tama	国见玉	國見タマ	Kunimi Tama		774
kunosato_mio	久野里澪	久野裏澪	Kunosato Mio		313
kunou_kodachi	九能小太刀	九能小太刀	Kunou Kodachi		336
kuo_shenlin	郭神琳	郭神琳	Kuo Shenlin		769
kuonji_ukyou	久远寺右京	久遠寺右京	Kuonji Ukyou		682
kuradoberi_jam	藏土缘纱梦	蔵土縁紗夢	Kuradoberi Jam		957
kurama_(yu_yu_hakusho)	藏马	蔵馬	Kurama	幽白	326
kurapika	酷拉皮卡	クラピカ	Kurapika		1904
kurashiki_akane	仓式茜	紫	Kurashiki Akane		316
kureiji_ollie	克蕾西·奥莉	クレイジー・オリー	Kureiji Ollie		2398
kuririn	克林	クリリン	Kuririn		913
kuriyama_mirai	栗山未来	栗山未来	Kuriyama Mirai		582
kuroba_kaito	黑羽快斗	黒羽快斗	Kuroba Kaito		361
kurobe_nanoka	黑部奈叶香	黒部ナノカ	Kurobe Nanoka		1205
kurobe_natsumi	黑部夏美	黒部夏美	Kurobe Natsumi		432
kurodani_yamame	黑谷山女	黒谷ヤマメ	Kurodani Yamame		7111
kuroe_shizuku	黑江雫	黒江雫	Kuroe Shizuku		398
kurohebi	乌蛇	烏蛇	Kurohebi		338
kuroka_(high_school_dxd)	黑歌	黒歌	Kuroka		605
kurokami_fubuki	黑上吹雪	黒上フブキ	Kurokami Fubuki		1141
kuroki_tomoki	黑木智贵	黒木智貴	Kuroki Tomoki		397
kuroki_tomoko	黑木智子	黒木智子	Kuroki Tomoko		4927
kuroko_tetsuya	黑子哲也	黒子テツヤ	Kuroko Tetsuya		601
kurokoma_saki	骊驹早鬼	黒駒早鬼	Kurokoma Saki		2736
kuromi	库洛米	クロミ	Kuromi		1593
kuromine_chiharu	黑峰千春	黒峰千春	Kuromine Chiharu		364
kuromiya_raika_(kuromiya)	黑宫雷华	黒宮雷華	Kuromiya Raika		653
kuroo_tetsurou	黑尾铁朗	黒尾鉄朗	Kuroo Tetsurou		750
kurosaki_mea	黑咲芽亚	黒咲芽亜	Kurosaki Mea		377
kurosawa_dia	黑泽黛雅	黒澤ダイヤ	Kurosawa Dia		3067
kurosawa_ruby	黑泽露比	黒澤ルビィ	Kurosawa Ruby		2866
kuroshio_(kancolle)	黑潮（舰队Collection）	黒潮（舰队Collection）	Kuroshio		2036
kuroshio_kai_ni_(kancolle)	黑潮改二	黒潮改二	Kuroshio Kai Ni		299
kurosu_aroma	黑须茱香	黒須あろま	Kurosu Aroma		606
kurotsuchi_nemu	眠七号	涅ネム	Kurotsuchi Nemu		415
kuroyukihime	黑雪姬	黒雪姫	Kuroyukihime		601
kurumi_(blue_archive)	高仓胡桃	高倉クルミ	Kurumi	碧蓝档案	1308
kurumi_erika	来海惠里香	来海えりか	Kurumi Erika		2307
kururugi_suzaku	枢木朱雀	スザク（kururugi）	Kururugi Suzaku		1387
kurusu_nono	来栖乃乃	来棲乃々	Kurusu Nono		361
kurusugawa_ayaka	来栖川绫香	来棲川綾香	Kurusugawa Ayaka		357
kurusugawa_himeko	来栖川姬子	来棲川姫子	Kurusugawa Himeko		343
kusanagi_kyou	草薙京	草薙京	Kusanagi Kyou		512
kusanagi_nene	草薙宁宁	草薙寧寧	Kusanagi Nene		2303
kushieda_minori	栉枝实乃梨	櫛枝実乃梨	Kushieda Minori		577
kushima_kamome	久岛鸥	久島鴎	Kushima Kamome		778
kusunoki_yua	楠优爱	楠優愛	Kusunoki Yua		291
kusuriuri_(mononoke)	离（mononoke）	薬売り（モノノ怪）	Kusuriuri		329
kuwata_leon	桑田怜恩	桑田憐恩	Kuwata Leon		336
kuya_(nu_carnival)	玖夜	玖夜	Kuya	新世界狂欢	322
kuze_masachika	久世政近	久世政近	Kuze Masachika		463
kuze_shizuka	久世静香	久世しずか	Kuze Shizuka		532
kuzu_suzumi	国主雀巳	国主雀巳	Kuzu Suzumi		418
kuzuha_(1st_costume)_(nijisanji)	葛叶（通常）	葛葉(通常)	Kuzuha (1st Costume)		467
kuzuha_(nijisanji)	葛叶（nijisanji）	葛葉	Kuzuha		1897
kuzuryu_fuyuhiko	九头龙冬彦	九頭竜冬彦	Kuzuryu Fuyuhiko		790
kyan_reki	喜屋武历	喜屋武暦	Kyan Reki		313
kyoka_(princess_connect!)	冰川镜华	氷川鏡華	Kyoka	公主连结	1435
kyon	阿虚	キョン	Kyon		4126
kyonko	阿虚子	キョン子	Kyonko		2390
kyubey	丘比	キュゥべえ	Kyubey		9382
la+_darknesss	拉普拉斯·暗黑	ラプラス・ダークネス	La+ Darknesss		5917
la+_darknesss_(1st_costume)	拉普拉斯（初始服装）	ラプラス・ダークネス(通常)	La+ Darknesss		2601
la_pluma_(arknights)	羽毛笔	ラ・プルマ	La Pluma	明日方舟	1849
lacrimosa_(nte)	安魂曲（异环）	安魂曲	Lacrimosa		474
lacus_clyne	拉克丝·克莱因	ラクス・クライン	Lacus Clyne		1078
lady_(devil_may_cry)	蕾蒂	レディ（鬼泣）	Lady		1103
lady_maria_of_the_astral_clocktower	星辰钟塔的玛丽亚	時計塔のマリア	Lady Maria Of The Astral Clocktower		864
lae'zel	莱泽尔	レイゼル	Lae'zel		331
laevatain_(arknights)	莱万汀	レーヴァテイン（アークナイツ）	Laevatain	明日方舟	965
laffey_(azur_lane)	拉菲	ラフィー（アズールレーン）	Laffey	碧蓝航线	2962
laios_touden	莱欧斯	ライオス・トーデン	Laios Touden		3363
lala_satalin_deviluke	拉拉	ララ・サタリン・デビルーク	Lala Satalin Deviluke		1127
lamia_(pgr)	拉弥亚	拉弥亜	Lamia		363
lan_hikari_(mega_man)	光热斗	光熱闘	Lan Hikari		487
lan_wangji	蓝忘机	藍忘機	Lan Wangji		3112
lance_(pokemon)	小龙（宝可梦）	ワタル（ポケットモンスター）	Lance	宝可梦	1221
langley_(path_to_nowhere)	兰利（无期迷途）	ラングリー	Langley	无期迷途	304
lantern_(honkai_impact)	灯	灯	Lantern		283
lapis_lazuli_(houseki_no_kuni)	青金石	ラピス・ラズリ	Lapis Lazuli	宝石之国	515
laplace_(nikke)	拉普拉斯（胜利女神：妮姬）	ラプラス(勝利の女神:NIKKE)	Laplace		357
lappland_(arknights)	拉普兰德	拉普蘭徳	Lappland	明日方舟	7167
lapras	拉普拉斯	ラプラス	Lapras		1407
lara_croft	劳拉·克劳馥	ララ・クロフト	Lara Croft		566
larry_(pokemon)	青木	青木	Larry	宝可梦	891
lars_rorschach	罗夏·罗斯切尔德	羅夏·羅斯切爾徳	Lars Rorschach		463
last_order_(toaru_majutsu_no_index)	打止	ラストオーダー	Last Order	魔法禁书目录	1937
last_rite_(arknights)	别礼	ラストライト	Last Rite	明日方舟	301
latias	拉帝亚斯	ラティアス	Latias		1785
latios	拉帝欧斯	ラティオス	Latios		1275
lava_(arknights)	炎熔	ラヴァ	Lava	明日方舟	590
le_malin_(azur_lane)	恶毒	ル・マラン	Le Malin	碧蓝航线	1895
le_malin_(listless_lapin)_(azur_lane)	懒懒的白兔	昼寝好きのラピヌ	Le Malin (listless Lapin)	碧蓝航线	992
leafa_(sao)	莉法	リーファ（sao）	Leafa		1853
leafeon	叶伊布	リーフィア	Leafeon		2568
leavanny	保姆虫	ハハコモリ	Leavanny		315
leblanc_(league)	勒布朗	ルブラン（英雄联盟）	Leblanc		365
lee-enfield_(girls'_frontline)	李-恩菲尔德	リー・エンフィールド(ドールズフロントライン)	Lee-enfield	少女前线	400
lee_(arknights)	老鲤	リー(アークナイツ)	Lee	明日方舟	582
lee_(pgr)	异火	里	Lee		430
lei_fang	丽凤	レイ・ファン	Lei Fang		394
leizi_(arknights)	惊蛰	レイズ	Leizi	明日方舟	348
lelouch_vi_britannia	鲁路修	ルルーシュ・ランペルージ	Lelouch Vi Britannia		3218
lemuen_(arknights)	蕾缪安	レミュアン	Lemuen	明日方舟	1617
lenna_(girls'_frontline_2)	莱娜（girls' frontline 2）	レナ(ドールズフロントライン2)	Lenna		349
lenna_charlotte_tycoon	蕾娜	レナ・シャルロット・タイクーン	Lenna Charlotte Tycoon		1140
leo_(fire_emblem_fates)	利奥	レオン(FEif)	Leo		1148
leo_(senran_kagura)	丽王	麗王(閃乱カグラ)	Leo	闪乱神乐	393
leon_(pokemon)	丹帝	ダンデ	Leon	宝可梦	3953
leon_s._kennedy	里昂·斯科特·肯尼迪	レオン・S・ケネディ	Leon S. Kennedy		4885
leona_(league)	雷欧娜	雷欧娜	Leona		432
leonardo_da_vinci_(caster)_(fate)	达芬奇（Caster）				1041
leonardo_da_vinci_(fate)	达芬奇	レオナルド・ダ・ヴィンチ（Fate）	Leonardo Da Vinci		2592
leonardo_da_vinci_(rider)_(fate)	达芬奇（Rider）	ロリンチ	Leonardo Da Vinci (rider)		1654
leone_abbacchio	雷欧·阿帕基	レオーネ・アバッキオ	Leone Abbacchio		926
letty_whiterock	蕾蒂·霍瓦特洛克	レティ・ホワイトロック	Letty Whiterock		5743
leva_(girls'_frontline_2)	莱娅（少女前线2）	リヴァ(ドールズフロントライン2)	Leva		836
levi_(shingeki_no_kyojin)	利威尔·阿克曼	リヴァイ・アッカーマン	Levi	进击的巨人	2560
